Date/Time,Lat,Lon,dayname,hour,time,cat_timeday,timeday
2014-04-10 20:25:00,40.7238,-74.0095,Thursday,20,20:25:00,Evening,Thursday Evening
2014-04-18 11:21:00,40.688,-73.9598,Friday,11,11:21:00,Morning,Friday Morning
2014-05-16 18:04:00,40.7421,-73.9966,Friday,18,18:04:00,Evening,Friday Evening
2014-08-07 01:09:00,40.6868,-73.9962,Thursday,1,01:09:00,Night,Thursday Night
2014-05-15 07:49:00,40.7802,-73.9469,Thursday,7,07:49:00,Morning,Thursday Morning
2014-04-24 10:08:00,40.7931,-73.9658,Thursday,10,10:08:00,Morning,Thursday Morning
2014-07-18 07:54:00,40.7357,-73.9979,Friday,7,07:54:00,Morning,Friday Morning
2014-04-14 03:16:00,40.7976,-73.9508,Monday,3,03:16:00,Night,Monday Night
2014-05-16 04:18:00,40.7565,-73.988,Friday,4,04:18:00,Night,Friday Night
2014-05-21 16:08:00,40.7576,-73.9753,Wednesday,16,16:08:00,Afternoon,Wednesday Afternoon
2014-07-16 02:51:00,40.7404,-74.0015,Wednesday,2,02:51:00,Night,Wednesday Night
2014-07-15 16:05:00,40.7812,-73.9606,Tuesday,16,16:05:00,Afternoon,Tuesday Afternoon
2014-07-25 17:18:00,40.7411,-73.9769,Friday,17,17:18:00,Evening,Friday Evening
2014-04-01 08:29:00,40.8156,-73.9599,Tuesday,8,08:29:00,Morning,Tuesday Morning
2014-09-26 21:35:00,40.7591,-73.9958,Friday,21,21:35:00,Night,Friday Night
2014-05-04 09:43:00,40.7401,-73.9801,Sunday,9,09:43:00,Morning,Sunday Morning
2014-05-01 15:37:00,40.7063,-74.0062,Thursday,15,15:37:00,Afternoon,Thursday Afternoon
2014-05-16 17:42:00,40.7595,-73.9748,Friday,17,17:42:00,Evening,Friday Evening
2014-07-27 01:41:00,40.727,-73.9911,Sunday,1,01:41:00,Night,Sunday Night
2014-05-20 11:00:00,40.7586,-73.9773,Tuesday,11,11:00:00,Morning,Tuesday Morning
2014-05-30 20:28:00,40.7523,-73.974,Friday,20,20:28:00,Evening,Friday Evening
2014-07-02 18:54:00,40.7643,-73.9543,Wednesday,18,18:54:00,Evening,Wednesday Evening
2014-09-27 06:08:00,40.721,-74.0044,Saturday,6,06:08:00,Morning,Saturday Morning
2014-07-04 13:03:00,40.7757,-73.9825,Friday,13,13:03:00,Afternoon,Friday Afternoon
2014-06-12 19:10:00,40.7465,-74.008,Thursday,19,19:10:00,Evening,Thursday Evening
2014-08-06 16:09:00,40.7032,-74.0122,Wednesday,16,16:09:00,Afternoon,Wednesday Afternoon
2014-09-16 08:18:00,40.7586,-73.9745,Tuesday,8,08:18:00,Morning,Tuesday Morning
2014-08-26 11:58:00,40.6703,-73.978,Tuesday,11,11:58:00,Morning,Tuesday Morning
2014-06-12 16:26:00,40.6466,-73.7897,Thursday,16,16:26:00,Afternoon,Thursday Afternoon
2014-04-09 18:58:00,40.7166,-74.0143,Wednesday,18,18:58:00,Evening,Wednesday Evening
2014-06-13 08:08:00,40.7764,-73.9482,Friday,8,08:08:00,Morning,Friday Morning
2014-08-16 10:56:00,40.7604,-73.9993,Saturday,10,10:56:00,Morning,Saturday Morning
2014-04-24 07:43:00,40.7343,-73.9958,Thursday,7,07:43:00,Morning,Thursday Morning
2014-09-16 21:27:00,40.7403,-73.9895,Tuesday,21,21:27:00,Night,Tuesday Night
2014-07-06 22:21:00,40.7709,-73.866,Sunday,22,22:21:00,Night,Sunday Night
2014-05-06 05:57:00,40.7069,-74.009,Tuesday,5,05:57:00,Morning,Tuesday Morning
2014-09-15 05:05:00,40.7712,-73.912,Monday,5,05:05:00,Morning,Monday Morning
2014-06-12 15:43:00,40.7398,-74.0069,Thursday,15,15:43:00,Afternoon,Thursday Afternoon
2014-04-22 16:05:00,40.7423,-73.9913,Tuesday,16,16:05:00,Afternoon,Tuesday Afternoon
2014-07-24 15:06:00,40.7451,-73.9859,Thursday,15,15:06:00,Afternoon,Thursday Afternoon
2014-08-14 22:22:00,40.774,-73.8722,Thursday,22,22:22:00,Night,Thursday Night
2014-09-19 21:48:00,40.6566,-73.9579,Friday,21,21:48:00,Night,Friday Night
2014-08-22 06:34:00,40.7342,-73.9989,Friday,6,06:34:00,Morning,Friday Morning
2014-09-16 20:50:00,40.7144,-73.9577,Tuesday,20,20:50:00,Evening,Tuesday Evening
2014-07-09 13:12:00,40.7595,-73.974,Wednesday,13,13:12:00,Afternoon,Wednesday Afternoon
2014-05-06 07:17:00,40.7797,-73.9763,Tuesday,7,07:17:00,Morning,Tuesday Morning
2014-04-17 01:21:00,40.7499,-73.9843,Thursday,1,01:21:00,Night,Thursday Night
2014-09-25 23:19:00,40.6886,-73.9432,Thursday,23,23:19:00,Night,Thursday Night
2014-05-28 16:51:00,40.7261,-74.0094,Wednesday,16,16:51:00,Afternoon,Wednesday Afternoon
2014-06-26 20:03:00,40.7407,-74.0077,Thursday,20,20:03:00,Evening,Thursday Evening
2014-05-14 23:26:00,40.7197,-73.9884,Wednesday,23,23:26:00,Night,Wednesday Night
2014-05-12 17:04:00,40.7951,-73.9353,Monday,17,17:04:00,Evening,Monday Evening
2014-09-09 17:16:00,40.7185,-74.0053,Tuesday,17,17:16:00,Evening,Tuesday Evening
2014-09-10 18:07:00,40.7658,-73.9977,Wednesday,18,18:07:00,Evening,Wednesday Evening
2014-08-25 21:11:00,40.7572,-73.9711,Monday,21,21:11:00,Night,Monday Night
2014-05-25 17:58:00,40.7463,-73.9696,Sunday,17,17:58:00,Evening,Sunday Evening
2014-06-13 12:51:00,40.7357,-74.0079,Friday,12,12:51:00,Afternoon,Friday Afternoon
2014-04-04 08:10:00,40.8072,-73.954,Friday,8,08:10:00,Morning,Friday Morning
2014-06-29 15:41:00,40.7269,-73.9894,Sunday,15,15:41:00,Afternoon,Sunday Afternoon
2014-04-19 14:34:00,40.7127,-73.9658,Saturday,14,14:34:00,Afternoon,Saturday Afternoon
2014-05-14 19:42:00,40.7217,-74.0011,Wednesday,19,19:42:00,Evening,Wednesday Evening
2014-09-03 21:03:00,40.6271,-73.9763,Wednesday,21,21:03:00,Night,Wednesday Night
2014-09-12 09:02:00,40.7152,-73.9362,Friday,9,09:02:00,Morning,Friday Morning
2014-08-29 00:08:00,40.8032,-73.9641,Friday,0,00:08:00,Night,Friday Night
2014-07-11 20:18:00,40.6872,-73.9222,Friday,20,20:18:00,Evening,Friday Evening
2014-05-20 06:00:00,40.7144,-74.0084,Tuesday,6,06:00:00,Morning,Tuesday Morning
2014-08-24 17:29:00,40.6957,-74.1784,Sunday,17,17:29:00,Evening,Sunday Evening
2014-04-30 11:54:00,40.7785,-73.9515,Wednesday,11,11:54:00,Morning,Wednesday Morning
2014-06-17 17:40:00,40.7215,-74.0023,Tuesday,17,17:40:00,Evening,Tuesday Evening
2014-08-13 09:49:00,40.7695,-73.9509,Wednesday,9,09:49:00,Morning,Wednesday Morning
2014-07-18 14:39:00,40.7349,-73.99,Friday,14,14:39:00,Afternoon,Friday Afternoon
2014-07-30 17:29:00,40.774,-73.9888,Wednesday,17,17:29:00,Evening,Wednesday Evening
2014-09-17 08:51:00,40.7659,-73.9595,Wednesday,8,08:51:00,Morning,Wednesday Morning
2014-07-09 23:09:00,40.7407,-74.0057,Wednesday,23,23:09:00,Night,Wednesday Night
2014-09-03 22:20:00,40.7452,-73.8425,Wednesday,22,22:20:00,Night,Wednesday Night
2014-08-02 19:51:00,40.7477,-73.9893,Saturday,19,19:51:00,Evening,Saturday Evening
2014-06-11 14:17:00,40.7561,-73.9751,Wednesday,14,14:17:00,Afternoon,Wednesday Afternoon
2014-06-10 06:33:00,40.7753,-73.9638,Tuesday,6,06:33:00,Morning,Tuesday Morning
2014-07-22 15:55:00,40.7514,-74.0072,Tuesday,15,15:55:00,Afternoon,Tuesday Afternoon
2014-08-04 17:33:00,40.7678,-73.8677,Monday,17,17:33:00,Evening,Monday Evening
2014-07-09 23:17:00,40.7051,-73.9205,Wednesday,23,23:17:00,Night,Wednesday Night
2014-05-17 15:00:00,40.7628,-73.9715,Saturday,15,15:00:00,Afternoon,Saturday Afternoon
2014-08-13 07:01:00,40.92,-73.8282,Wednesday,7,07:01:00,Morning,Wednesday Morning
2014-08-12 23:35:00,40.7278,-74.0071,Tuesday,23,23:35:00,Night,Tuesday Night
2014-05-08 16:32:00,40.7445,-74.0005,Thursday,16,16:32:00,Afternoon,Thursday Afternoon
2014-09-20 14:08:00,40.7629,-73.9757,Saturday,14,14:08:00,Afternoon,Saturday Afternoon
2014-05-21 15:41:00,40.6982,-73.9785,Wednesday,15,15:41:00,Afternoon,Wednesday Afternoon
2014-08-24 09:25:00,40.7083,-73.942,Sunday,9,09:25:00,Morning,Sunday Morning
2014-06-22 21:27:00,40.7301,-73.9758,Sunday,21,21:27:00,Night,Sunday Night
2014-08-20 17:01:00,40.7229,-73.9828,Wednesday,17,17:01:00,Evening,Wednesday Evening
2014-05-26 20:22:00,40.7743,-73.982,Monday,20,20:22:00,Evening,Monday Evening
2014-08-31 20:37:00,40.7352,-74.0016,Sunday,20,20:37:00,Evening,Sunday Evening
2014-07-08 16:34:00,40.7508,-73.9875,Tuesday,16,16:34:00,Afternoon,Tuesday Afternoon
2014-04-26 15:31:00,40.7086,-74.0094,Saturday,15,15:31:00,Afternoon,Saturday Afternoon
2014-06-14 21:27:00,40.8518,-73.936,Saturday,21,21:27:00,Night,Saturday Night
2014-09-21 13:07:00,40.7616,-73.9692,Sunday,13,13:07:00,Afternoon,Sunday Afternoon
2014-09-18 16:47:00,40.7589,-73.9726,Thursday,16,16:47:00,Afternoon,Thursday Afternoon
2014-08-07 05:02:00,40.737,-73.9959,Thursday,5,05:02:00,Morning,Thursday Morning
2014-08-21 09:57:00,40.7424,-73.9849,Thursday,9,09:57:00,Morning,Thursday Morning
2014-06-11 19:18:00,40.7171,-74.0028,Wednesday,19,19:18:00,Evening,Wednesday Evening
2014-09-20 06:49:00,40.7685,-73.9915,Saturday,6,06:49:00,Morning,Saturday Morning
2014-09-11 08:17:00,40.7799,-73.9565,Thursday,8,08:17:00,Morning,Thursday Morning
2014-09-15 16:15:00,40.7028,-74.0143,Monday,16,16:15:00,Afternoon,Monday Afternoon
2014-05-21 18:17:00,40.7399,-73.9797,Wednesday,18,18:17:00,Evening,Wednesday Evening
2014-09-04 14:59:00,40.7418,-74.0044,Thursday,14,14:59:00,Afternoon,Thursday Afternoon
2014-05-29 15:36:00,40.7626,-73.9896,Thursday,15,15:36:00,Afternoon,Thursday Afternoon
2014-04-26 19:23:00,40.7076,-73.932,Saturday,19,19:23:00,Evening,Saturday Evening
2014-04-11 07:40:00,40.7701,-73.9615,Friday,7,07:40:00,Morning,Friday Morning
2014-08-17 10:23:00,40.7468,-73.9938,Sunday,10,10:23:00,Morning,Sunday Morning
2014-08-01 20:40:00,41.0028,-73.7224,Friday,20,20:40:00,Evening,Friday Evening
2014-04-01 17:29:00,40.7863,-73.9697,Tuesday,17,17:29:00,Evening,Tuesday Evening
2014-09-07 15:41:00,40.8009,-73.9543,Sunday,15,15:41:00,Afternoon,Sunday Afternoon
2014-06-03 10:15:00,40.7204,-73.9963,Tuesday,10,10:15:00,Morning,Tuesday Morning
2014-04-14 06:03:00,40.7615,-73.9662,Monday,6,06:03:00,Morning,Monday Morning
2014-06-25 20:04:00,40.7618,-73.9791,Wednesday,20,20:04:00,Evening,Wednesday Evening
2014-09-22 20:41:00,40.6468,-73.7893,Monday,20,20:41:00,Evening,Monday Evening
2014-04-09 11:18:00,40.7642,-73.9766,Wednesday,11,11:18:00,Morning,Wednesday Morning
2014-09-19 07:38:00,40.7398,-74.0024,Friday,7,07:38:00,Morning,Friday Morning
2014-09-17 19:08:00,40.7136,-74.0117,Wednesday,19,19:08:00,Evening,Wednesday Evening
2014-04-25 08:17:00,40.776,-73.9555,Friday,8,08:17:00,Morning,Friday Morning
2014-08-12 07:09:00,40.7451,-74.0056,Tuesday,7,07:09:00,Morning,Tuesday Morning
2014-07-25 20:11:00,40.6644,-73.985,Friday,20,20:11:00,Evening,Friday Evening
2014-07-15 13:10:00,40.7331,-73.9752,Tuesday,13,13:10:00,Afternoon,Tuesday Afternoon
2014-06-15 11:09:00,40.7585,-73.983,Sunday,11,11:09:00,Morning,Sunday Morning
2014-08-01 22:39:00,40.7213,-73.9947,Friday,22,22:39:00,Night,Friday Night
2014-08-22 21:54:00,40.1366,-74.0281,Friday,21,21:54:00,Night,Friday Night
2014-04-17 00:25:00,40.713,-73.9663,Thursday,0,00:25:00,Night,Thursday Night
2014-09-17 12:43:00,40.7648,-73.9124,Wednesday,12,12:43:00,Afternoon,Wednesday Afternoon
2014-07-15 11:36:00,40.7594,-73.9951,Tuesday,11,11:36:00,Morning,Tuesday Morning
2014-04-03 14:13:00,40.7341,-73.9851,Thursday,14,14:13:00,Afternoon,Thursday Afternoon
2014-04-30 22:12:00,40.6768,-73.9722,Wednesday,22,22:12:00,Night,Wednesday Night
2014-08-25 20:08:00,40.737,-73.9742,Monday,20,20:08:00,Evening,Monday Evening
2014-09-07 00:38:00,40.7273,-73.9918,Sunday,0,00:38:00,Night,Sunday Night
2014-07-28 20:37:00,40.7641,-73.9774,Monday,20,20:37:00,Evening,Monday Evening
2014-08-26 19:55:00,40.7264,-73.9841,Tuesday,19,19:55:00,Evening,Tuesday Evening
2014-07-23 18:56:00,40.7546,-73.9711,Wednesday,18,18:56:00,Evening,Wednesday Evening
2014-09-21 19:16:00,40.7458,-73.9793,Sunday,19,19:16:00,Evening,Sunday Evening
2014-08-16 15:48:00,40.8238,-73.3901,Saturday,15,15:48:00,Afternoon,Saturday Afternoon
2014-09-08 19:33:00,40.7509,-74.0034,Monday,19,19:33:00,Evening,Monday Evening
2014-04-25 06:40:00,40.78,-73.9193,Friday,6,06:40:00,Morning,Friday Morning
2014-06-20 12:30:00,40.6728,-73.9865,Friday,12,12:30:00,Afternoon,Friday Afternoon
2014-08-03 22:14:00,40.6738,-73.9167,Sunday,22,22:14:00,Night,Sunday Night
2014-09-05 09:42:00,40.788,-73.9779,Friday,9,09:42:00,Morning,Friday Morning
2014-09-23 12:39:00,40.7329,-73.9959,Tuesday,12,12:39:00,Afternoon,Tuesday Afternoon
2014-08-30 01:09:00,40.6916,-73.9036,Saturday,1,01:09:00,Night,Saturday Night
2014-07-24 15:51:00,40.7564,-73.9801,Thursday,15,15:51:00,Afternoon,Thursday Afternoon
2014-08-16 09:34:00,40.6944,-73.9552,Saturday,9,09:34:00,Morning,Saturday Morning
2014-08-29 18:15:00,40.7652,-73.9475,Friday,18,18:15:00,Evening,Friday Evening
2014-08-21 22:13:00,40.7304,-74.0068,Thursday,22,22:13:00,Night,Thursday Night
2014-07-28 14:50:00,40.7597,-73.9776,Monday,14,14:50:00,Afternoon,Monday Afternoon
2014-07-15 12:27:00,40.7641,-73.971,Tuesday,12,12:27:00,Afternoon,Tuesday Afternoon
2014-09-28 16:48:00,40.7846,-73.9777,Sunday,16,16:48:00,Afternoon,Sunday Afternoon
2014-09-26 22:50:00,40.7168,-73.9522,Friday,22,22:50:00,Night,Friday Night
2014-06-05 21:58:00,40.7228,-74.0002,Thursday,21,21:58:00,Night,Thursday Night
2014-04-05 23:07:00,40.7354,-73.9943,Saturday,23,23:07:00,Night,Saturday Night
2014-09-27 20:49:00,40.7269,-73.9857,Saturday,20,20:49:00,Evening,Saturday Evening
2014-07-16 00:47:00,40.774,-73.8725,Wednesday,0,00:47:00,Night,Wednesday Night
2014-06-19 22:24:00,40.7447,-73.9911,Thursday,22,22:24:00,Night,Thursday Night
2014-09-05 21:56:00,40.7678,-73.962,Friday,21,21:56:00,Night,Friday Night
2014-06-01 12:54:00,40.7569,-73.998,Sunday,12,12:54:00,Afternoon,Sunday Afternoon
2014-06-12 07:25:00,40.7336,-74.0081,Thursday,7,07:25:00,Morning,Thursday Morning
2014-07-22 22:09:00,40.7639,-73.8277,Tuesday,22,22:09:00,Night,Tuesday Night
2014-06-16 08:18:00,40.7113,-73.9528,Monday,8,08:18:00,Morning,Monday Morning
2014-04-09 02:04:00,40.7269,-73.8937,Wednesday,2,02:04:00,Night,Wednesday Night
2014-05-01 08:35:00,40.7446,-73.9438,Thursday,8,08:35:00,Morning,Thursday Morning
2014-05-09 12:43:00,40.7169,-74.0038,Friday,12,12:43:00,Afternoon,Friday Afternoon
2014-09-01 01:39:00,40.7193,-74.0086,Monday,1,01:39:00,Night,Monday Night
2014-06-19 05:44:00,40.7197,-73.9548,Thursday,5,05:44:00,Morning,Thursday Morning
2014-09-11 17:43:00,40.7738,-73.8719,Thursday,17,17:43:00,Evening,Thursday Evening
2014-06-30 20:51:00,40.7442,-73.9942,Monday,20,20:51:00,Evening,Monday Evening
2014-07-29 07:15:00,40.7836,-73.9475,Tuesday,7,07:15:00,Morning,Tuesday Morning
2014-06-14 17:03:00,40.741,-74.0016,Saturday,17,17:03:00,Evening,Saturday Evening
2014-09-23 22:43:00,40.7368,-73.9554,Tuesday,22,22:43:00,Night,Tuesday Night
2014-06-09 09:24:00,40.7534,-73.9885,Monday,9,09:24:00,Morning,Monday Morning
2014-08-22 18:42:00,40.7237,-74.0108,Friday,18,18:42:00,Evening,Friday Evening
2014-06-30 10:01:00,40.7036,-73.9179,Monday,10,10:01:00,Morning,Monday Morning
2014-08-09 22:46:00,40.7052,-74.0077,Saturday,22,22:46:00,Night,Saturday Night
2014-04-11 21:56:00,40.7401,-74.006,Friday,21,21:56:00,Night,Friday Night
2014-09-28 10:59:00,40.7403,-74.002,Sunday,10,10:59:00,Morning,Sunday Morning
2014-05-21 12:08:00,40.7468,-73.9439,Wednesday,12,12:08:00,Afternoon,Wednesday Afternoon
2014-09-06 17:14:00,40.695,-73.9957,Saturday,17,17:14:00,Evening,Saturday Evening
2014-07-14 19:22:00,40.6468,-73.7823,Monday,19,19:22:00,Evening,Monday Evening
2014-06-06 08:24:00,40.7312,-73.9843,Friday,8,08:24:00,Morning,Friday Morning
2014-04-26 14:01:00,40.6332,-73.963,Saturday,14,14:01:00,Afternoon,Saturday Afternoon
2014-05-16 06:33:00,40.6899,-73.9922,Friday,6,06:33:00,Morning,Friday Morning
2014-07-19 08:45:00,40.7561,-73.9754,Saturday,8,08:45:00,Morning,Saturday Morning
2014-07-04 22:01:00,40.6924,-73.9864,Friday,22,22:01:00,Night,Friday Night
2014-04-24 18:37:00,40.7276,-74.0029,Thursday,18,18:37:00,Evening,Thursday Evening
2014-05-08 13:02:00,40.7645,-73.9687,Thursday,13,13:02:00,Afternoon,Thursday Afternoon
2014-06-16 07:28:00,40.6585,-73.9198,Monday,7,07:28:00,Morning,Monday Morning
2014-05-25 18:15:00,40.65,-74.009,Sunday,18,18:15:00,Evening,Sunday Evening
2014-05-08 12:42:00,40.7506,-73.9817,Thursday,12,12:42:00,Afternoon,Thursday Afternoon
2014-06-28 07:17:00,40.6905,-73.9901,Saturday,7,07:17:00,Morning,Saturday Morning
2014-09-04 08:13:00,40.5991,-73.9387,Thursday,8,08:13:00,Morning,Thursday Morning
2014-04-22 14:04:00,40.7903,-73.9715,Tuesday,14,14:04:00,Afternoon,Tuesday Afternoon
2014-07-16 14:20:00,40.6441,-73.7833,Wednesday,14,14:20:00,Afternoon,Wednesday Afternoon
2014-06-23 21:20:00,40.7553,-73.9774,Monday,21,21:20:00,Night,Monday Night
2014-06-05 06:09:00,40.7654,-73.9936,Thursday,6,06:09:00,Morning,Thursday Morning
2014-06-30 09:42:00,40.678,-74.0094,Monday,9,09:42:00,Morning,Monday Morning
2014-09-20 19:42:00,40.7612,-73.9803,Saturday,19,19:42:00,Evening,Saturday Evening
2014-05-19 04:31:00,40.7272,-74.0064,Monday,4,04:31:00,Night,Monday Night
2014-05-20 09:34:00,40.7591,-73.9813,Tuesday,9,09:34:00,Morning,Tuesday Morning
2014-09-09 23:14:00,40.6989,-73.9328,Tuesday,23,23:14:00,Night,Tuesday Night
2014-09-13 10:00:00,40.6771,-73.9834,Saturday,10,10:00:00,Morning,Saturday Morning
2014-07-27 21:11:00,40.7545,-74.0064,Sunday,21,21:11:00,Night,Sunday Night
2014-05-01 13:29:00,40.7666,-73.9784,Thursday,13,13:29:00,Afternoon,Thursday Afternoon
2014-06-22 22:15:00,40.7584,-73.9773,Sunday,22,22:15:00,Night,Sunday Night
2014-09-09 16:12:00,40.7755,-73.9623,Tuesday,16,16:12:00,Afternoon,Tuesday Afternoon
2014-08-31 11:07:00,40.7273,-74.006,Sunday,11,11:07:00,Morning,Sunday Morning
2014-07-06 21:18:00,40.6765,-73.9869,Sunday,21,21:18:00,Night,Sunday Night
2014-07-30 19:55:00,40.7018,-74.0117,Wednesday,19,19:55:00,Evening,Wednesday Evening
2014-09-20 17:26:00,40.755,-73.9796,Saturday,17,17:26:00,Evening,Saturday Evening
2014-09-01 21:35:00,40.7639,-73.9977,Monday,21,21:35:00,Night,Monday Night
2014-08-17 17:58:00,40.7354,-73.9751,Sunday,17,17:58:00,Evening,Sunday Evening
2014-07-02 15:53:00,40.7578,-73.9761,Wednesday,15,15:53:00,Afternoon,Wednesday Afternoon
2014-08-19 17:42:00,40.7527,-73.9732,Tuesday,17,17:42:00,Evening,Tuesday Evening
2014-09-15 04:44:00,40.8204,-73.9437,Monday,4,04:44:00,Night,Monday Night
2014-09-14 17:07:00,40.7701,-73.8645,Sunday,17,17:07:00,Evening,Sunday Evening
2014-08-24 17:11:00,40.7507,-73.9042,Sunday,17,17:11:00,Evening,Sunday Evening
2014-09-05 18:34:00,40.7678,-73.9826,Friday,18,18:34:00,Evening,Friday Evening
2014-08-23 15:26:00,40.7212,-73.9969,Saturday,15,15:26:00,Afternoon,Saturday Afternoon
2014-04-30 12:18:00,40.7197,-73.9557,Wednesday,12,12:18:00,Afternoon,Wednesday Afternoon
2014-06-02 10:13:00,40.7659,-73.9547,Monday,10,10:13:00,Morning,Monday Morning
2014-08-12 12:34:00,40.7386,-73.9855,Tuesday,12,12:34:00,Afternoon,Tuesday Afternoon
2014-09-19 17:20:00,40.7377,-73.9975,Friday,17,17:20:00,Evening,Friday Evening
2014-08-28 11:09:00,40.7854,-73.954,Thursday,11,11:09:00,Morning,Thursday Morning
2014-09-27 19:57:00,40.6789,-73.9496,Saturday,19,19:57:00,Evening,Saturday Evening
2014-05-14 08:37:00,40.7441,-73.9994,Wednesday,8,08:37:00,Morning,Wednesday Morning
2014-06-25 19:52:00,40.7552,-73.9837,Wednesday,19,19:52:00,Evening,Wednesday Evening
2014-09-18 23:29:00,40.7218,-73.9581,Thursday,23,23:29:00,Night,Thursday Night
2014-06-11 03:38:00,40.7112,-74.0059,Wednesday,3,03:38:00,Night,Wednesday Night
2014-09-06 02:17:00,40.7185,-73.9891,Saturday,2,02:17:00,Night,Saturday Night
2014-04-05 13:28:00,40.7272,-74.0327,Saturday,13,13:28:00,Afternoon,Saturday Afternoon
2014-07-23 09:49:00,40.7267,-74.0083,Wednesday,9,09:49:00,Morning,Wednesday Morning
2014-07-09 14:30:00,40.7722,-73.9542,Wednesday,14,14:30:00,Afternoon,Wednesday Afternoon
2014-09-04 10:04:00,40.7748,-73.9911,Thursday,10,10:04:00,Morning,Thursday Morning
2014-05-05 18:14:00,40.7593,-73.9722,Monday,18,18:14:00,Evening,Monday Evening
2014-06-12 15:06:00,40.7652,-73.955,Thursday,15,15:06:00,Afternoon,Thursday Afternoon
2014-09-03 18:16:00,40.7604,-73.9694,Wednesday,18,18:16:00,Evening,Wednesday Evening
2014-05-29 19:22:00,40.7543,-73.9827,Thursday,19,19:22:00,Evening,Thursday Evening
2014-04-28 19:26:00,40.7227,-73.9883,Monday,19,19:26:00,Evening,Monday Evening
2014-07-14 10:52:00,40.7218,-73.958,Monday,10,10:52:00,Morning,Monday Morning
2014-07-14 12:58:00,40.7559,-73.9652,Monday,12,12:58:00,Afternoon,Monday Afternoon
2014-07-04 14:58:00,40.7234,-73.9407,Friday,14,14:58:00,Afternoon,Friday Afternoon
2014-09-21 20:24:00,40.6447,-73.7821,Sunday,20,20:24:00,Evening,Sunday Evening
2014-09-12 07:42:00,40.7885,-73.9782,Friday,7,07:42:00,Morning,Friday Morning
2014-07-19 00:24:00,40.7192,-73.9908,Saturday,0,00:24:00,Night,Saturday Night
2014-05-07 15:01:00,40.7732,-73.8858,Wednesday,15,15:01:00,Afternoon,Wednesday Afternoon
2014-08-06 20:32:00,40.7198,-73.9986,Wednesday,20,20:32:00,Evening,Wednesday Evening
2014-09-05 22:23:00,40.7838,-73.9736,Friday,22,22:23:00,Night,Friday Night
2014-07-22 03:24:00,40.708,-74.014,Tuesday,3,03:24:00,Night,Tuesday Night
2014-08-09 14:46:00,40.7831,-73.9761,Saturday,14,14:46:00,Afternoon,Saturday Afternoon
2014-04-24 21:10:00,40.754,-73.9821,Thursday,21,21:10:00,Night,Thursday Night
2014-09-08 19:25:00,40.7626,-73.9816,Monday,19,19:25:00,Evening,Monday Evening
2014-06-24 11:05:00,40.7705,-73.9856,Tuesday,11,11:05:00,Morning,Tuesday Morning
2014-08-14 19:04:00,40.7387,-73.99,Thursday,19,19:04:00,Evening,Thursday Evening
2014-09-28 17:35:00,40.7339,-73.9982,Sunday,17,17:35:00,Evening,Sunday Evening
2014-04-30 16:24:00,40.7625,-73.9742,Wednesday,16,16:24:00,Afternoon,Wednesday Afternoon
2014-08-02 23:05:00,40.7341,-74.0032,Saturday,23,23:05:00,Night,Saturday Night
2014-04-11 18:45:00,40.7572,-73.9782,Friday,18,18:45:00,Evening,Friday Evening
2014-04-05 03:55:00,40.8039,-73.9659,Saturday,3,03:55:00,Night,Saturday Night
2014-04-05 13:43:00,40.7459,-74.0037,Saturday,13,13:43:00,Afternoon,Saturday Afternoon
2014-09-07 20:17:00,40.7367,-73.9997,Sunday,20,20:17:00,Evening,Sunday Evening
2014-04-04 11:53:00,40.7851,-73.9558,Friday,11,11:53:00,Morning,Friday Morning
2014-07-30 22:47:00,40.7641,-73.9771,Wednesday,22,22:47:00,Night,Wednesday Night
2014-08-23 11:36:00,40.7625,-74.0013,Saturday,11,11:36:00,Morning,Saturday Morning
2014-09-03 18:02:00,40.7311,-73.9995,Wednesday,18,18:02:00,Evening,Wednesday Evening
2014-05-19 21:07:00,40.7629,-73.9752,Monday,21,21:07:00,Night,Monday Night
2014-07-28 09:57:00,40.7182,-73.9979,Monday,9,09:57:00,Morning,Monday Morning
2014-09-03 11:14:00,40.76,-73.9778,Wednesday,11,11:14:00,Morning,Wednesday Morning
2014-06-05 18:00:00,40.7078,-74.0146,Thursday,18,18:00:00,Evening,Thursday Evening
2014-06-13 22:10:00,40.7672,-73.9799,Friday,22,22:10:00,Night,Friday Night
2014-08-16 21:09:00,40.7215,-73.9955,Saturday,21,21:09:00,Night,Saturday Night
2014-04-16 22:07:00,40.7245,-73.9552,Wednesday,22,22:07:00,Night,Wednesday Night
2014-06-03 19:34:00,40.7575,-73.9728,Tuesday,19,19:34:00,Evening,Tuesday Evening
2014-07-03 07:48:00,40.7899,-73.9734,Thursday,7,07:48:00,Morning,Thursday Morning
2014-08-26 09:39:00,40.7098,-73.9528,Tuesday,9,09:39:00,Morning,Tuesday Morning
2014-05-01 06:27:00,40.7367,-73.9889,Thursday,6,06:27:00,Morning,Thursday Morning
2014-06-01 00:09:00,40.7302,-73.954,Sunday,0,00:09:00,Night,Sunday Night
2014-05-23 21:54:00,40.7473,-74.0307,Friday,21,21:54:00,Night,Friday Night
2014-04-05 19:49:00,40.7173,-74.016,Saturday,19,19:49:00,Evening,Saturday Evening
2014-04-26 02:34:00,40.7381,-74.0092,Saturday,2,02:34:00,Night,Saturday Night
2014-09-24 21:56:00,40.7228,-74.0105,Wednesday,21,21:56:00,Night,Wednesday Night
